time,T_h_model,T_h_meas,T_h_assim,T_c_model,T_c_meas,T_c_assim,mdot_model,mdot_assim,dP_pump_mean
15.0,319.69082778739767,320.33988470012133,319.700357755546,289.62123166141157,289.7219026004723,289.6235057692675,60.89582260559326,60.89582261913924,192363.9218999555
15.5,319.64449430908525,319.9242482625293,319.6513118111884,289.6438490232383,289.961244448082,289.6514536364972,62.81638160428363,62.816381617562385,192056.26713185527
16.0,319.59280196992387,320.4700853519995,319.6066730828845,289.6745491574825,289.0769518535785,289.66452812167427,64.73383178309855,64.73383180367723,191745.41293848213
16.5,319.5454738798105,319.44514485825744,319.5437545078413,289.69120568669126,288.7832357037062,289.67295633268236,66.6481414414575,66.64814143690872,191431.38232963887
17.0,319.47992713447456,319.732800532238,319.48255711211266,289.70243548634045,289.06356358966804,289.68817971744596,68.55927895293968,68.55927896241761,191114.19847781202
17.5,319.4161373462607,318.8630129531463,319.40439149026645,289.7200364008145,289.42946211250825,289.711320691199,70.4672130934441,70.46721306430534,190793.88473783492
18.0,319.3354863786536,319.2860240070225,319.332389001375,289.7459057011375,290.05907890797204,289.7501892217484,72.37191269982726,72.37191269178862,190470.46463504434
18.5,319.26105726810465,319.4275976251449,319.2638795875324,289.7866503341098,289.8824706159339,289.79031221596097,74.27334707910359,74.2733470841273,190143.9618574872
19.0,319.1901388482861,319.17961001145034,319.1892204871347,289.82997871326336,289.62620889821864,289.825448371266,76.17148554555217,76.17148554498102,189814.40024804766
19.5,319.1131006656848,319.70835322298154,319.12569236317904,289.86762967927103,290.3047717812209,289.8752101541104,78.0662977487498,78.066297788177,189481.80384043723
20.0,319.04723280616383,318.29778189956073,319.03482491251003,289.91968787613996,290.1893021072827,289.92152006020945,79.95775369271922,79.95775365905152,189146.19679600612
20.5,318.9541474753447,319.6289748182183,318.9607696041088,289.9681743220519,289.0936050201838,289.95726484375393,81.84582326484664,81.84582328498,188807.60344899405
21.0,318.8777931035595,319.53336122219815,318.8898444910807,290.00675266027775,289.9843225179454,290.0069324423497,83.73047706280875,83.73047709300361,188466.04827690392
21.5,318.80463977651084,318.86323496238333,318.80476501110496,290.05899127106676,290.03282134891947,290.05836034469843,85.61168569405216,85.61168569449832,188121.55589358858
22.0,318.7174278887614,318.34220546588057,318.7116725609587,290.1122363683515,289.90624760555244,290.1066771481675,87.48941989991039,87.48941988795427,187774.15106682337
22.5,318.6222551239441,319.9223774954396,318.6412077032532,290.1632298060656,290.44576074590094,290.1717809110624,89.36365089383604,89.36365093867782,187423.85871503918
23.0,318.54971539305257,319.3426306424028,318.56171797213176,290.23131720441967,290.2545064339992,290.2331919985847,91.23434992412521,91.23434996842867,187070.70385158728
23.5,318.468205525207,318.29607839746205,318.46650728085,290.2939070819334,289.4298001191604,290.2797501326289,93.10148877085413,93.10148880195848,186714.7116960763
24.0,318.37101011381344,318.6193045799154,318.37454944739727,290.3437374421496,290.1564107055959,290.34035253292785,94.96503919681227,94.96503921424193,186355.90751123358
24.5,318.2771503026447,318.8689429209459,318.2855287923419,290.4056821149007,291.265215677095,290.41554893178983,96.82497335018066,96.82497335937653,185994.31674209458
25.0,318.18631757517966,317.7257408540487,318.178713198114,290.4836238216039,290.09066350653666,290.4806231541263,98.68126363453771,98.68126362474298,185629.96493104036
25.5,318.07776335755125,318.5854026157985,318.0852928122781,290.54998258367715,289.9847319495479,290.5406272977518,100.53388257955412,100.53388260287582,185262.87774223767
26.0,317.98254848953326,316.7724637012717,317.96594318166,290.6129251203955,290.4040072727932,290.6092411608485,102.38280323375889,102.3828031977406,184893.080964108
26.5,317.86161467541706,317.9550036440185,317.862638548304,290.6827665147459,291.8097766662079,290.6982665439264,104.22799867569384,104.22799868119534,184520.6004849123
27.0,317.75678842754576,317.6774614353459,317.75616778057315,290.7730481789809,291.5302760386638,290.78175582943663,106.06944245189466,106.06944244661106,184145.46227733683
27.5,317.64882402448825,318.07332431073615,317.654966526762,290.85837128992375,291.2431758285494,290.8628203094146,107.90710804623282,107.90710805498506,183767.6924448714
28.0,317.5461276616312,317.1746098192996,317.5417011163838,290.94145126585914,291.2358701999352,290.94346238504676,109.740969403121,109.74096939112535,183387.3172101064
28.5,317.43146957697405,317.4319568539926,317.43152737961975,291.0237653490815,292.0277854017521,291.03581914278385,111.57100098529673,111.57100098580194,183004.36287943553
29.0,317.3199918858486,317.5075770888803,317.3215955787179,291.11796151171654,290.3323223532871,291.1092289691914,113.39717709865636,113.39717710207006,182618.8557709329
29.5,317.2086894454982,317.6013653605187,317.21256449907685,291.19262195561146,291.0297758572441,291.1901992045809,115.21947235475385,115.2194723523123,182230.8224024339
30.0,317.0983646248615,317.79555313110546,317.1046647301966,291.2747926098257,290.71608610440666,291.270644756975,117.03786190883302,117.03786189984504,181840.28936019618
30.5,316.9892010928137,317.6679455652614,316.99451447146873,291.357054661684,291.40280201785157,291.35635496878086,118.85232112952262,118.8523211198987,181447.28325097187
31.0,316.8778710188765,316.9176732828701,316.87739052162107,291.4443045943748,291.16336362916786,291.4414113759324,120.66282537061684,120.66282536419052,181051.8307702164
31.5,316.75964595185457,316.5214206185449,316.75778140468753,291.53102586936507,291.13264548900696,291.52632389260344,122.46935044079062,122.46935041105402,180653.9587511464
32.0,316.63899167983067,316.4185241016112,316.63771743275873,291.6175493050897,291.9730806113499,291.6210938679064,124.27187222255985,124.27187223954124,180253.69406384186
32.5,316.5179885860971,316.12055177861413,316.5152499885841,291.71303552554326,291.3012893524231,291.7102007237839,126.0703673925635,126.07036737247249,179851.06366108544
33.0,316.3946051906228,317.3966601300138,316.40496664149356,291.8033917019595,292.0992794873611,291.80563787185656,127.86481248268163,127.86481254782349,179446.09449803765
33.5,316.28341149911074,316.62584435158817,316.2870674737969,291.89973225024056,291.44304308269943,291.8965011022767,129.65518420714923,129.65518420833374,179038.81360127268
34.0,316.1646635907189,315.9050900673498,316.1624384158871,291.9920512293889,292.01195962325374,291.9919741158947,131.44145981455503,131.44145980531985,178629.24818311815
34.5,316.03930264601314,316.02057947304985,316.03936254675136,292.0885769818704,291.5338114544666,292.08514541575806,133.22361687783751,133.22361684762126,178217.42534159124
35.0,315.9155134602189,315.7629412343882,315.91462123006136,292.18272961989953,292.2851368802531,292.18349732003634,135.00163279193907,135.00163279295595,177803.372272257
35.5,315.79014849198256,316.10890481090024,315.7931338266332,292.2821408233394,291.94908336211455,292.27935116388727,136.77548579967473,136.77548579493958,177387.11629232235
36.0,315.6680426600189,316.6501625328473,315.67383674635374,292.3789428526941,291.378746890551,292.371891172475,138.5451540423741,138.5451540228868,176968.68466328515
36.5,315.54813245013986,316.60378639592506,315.5537836303422,292.4714585084029,291.41918988184057,292.4650058037276,140.31061592007825,140.31061593421583,176548.10474609854
37.0,315.4275178841553,316.230720963517,315.433448071205,292.5663890846463,292.6711449954482,292.5678668991705,142.0718503251113,142.07185034186162,176125.4039346589
37.5,315.30673458560625,315.7593256892056,315.3089101242338,292.669573843737,292.67127192476585,292.67002275790134,143.82883615426306,143.82883616611775,175700.60963603365
38.0,315.18181816884766,315.0064173058106,315.1808765673722,292.7729226670525,293.2524854695658,292.7747030030414,145.5815530265984,145.5815530112186,175273.74932693824
38.5,315.0534945758591,315.67632012132054,315.05718824657475,292.8781806020792,293.1529472042659,292.87934488229706,147.32998019354326,147.32998020076485,174844.850410299
39.0,314.9295294711005,315.2386137333765,314.93190792323344,292.98355167878066,293.9654048398443,292.9901733929717,149.0740978422247,149.074097812333,174413.94044694465
39.5,314.80407499497,315.36455611620903,314.80627267618866,293.0943722513595,292.9163870720255,293.09338860614434,150.81388606841986,150.81388610423068,173981.0468994862
40.0,314.6782567406451,315.2685452553533,314.6806878802129,293.1982608475671,292.87569722661095,293.1971540069148,152.54932544220824,152.54932549155814,173546.197268647
40.5,314.5525372358484,314.4663547715203,314.55138822077845,293.3019020184971,293.55748715855134,293.3025532580692,154.28039588488585,154.2803958589451,173109.41909687952
41.0,314.42318857301177,314.70755704644137,314.4239173642958,293.40791047028483,293.1041737582719,293.40661336306914,156.0070794744086,156.00707950975413,172670.74014090907
41.5,314.2956892391884,314.51150236832166,314.297364872534,293.51209216197606,293.63423223329954,293.51310236896126,157.7293572399004,157.72935726119024,172230.1876204432
42.0,314.16916473995445,314.07005839820397,314.1679806118664,293.61927360713094,293.0295556349945,293.6168535711629,159.44721023381058,159.44721025748274,171787.7892028669
42.5,314.0398539038646,314.3975729567747,314.04141676525074,293.7235447503866,293.5666506274001,293.723182187958,161.16062065984246,161.16062069763518,171343.57254480477
43.0,313.91340608616525,313.5192779277464,313.9119175879266,293.83015281226494,294.12764953927035,293.8310389434115,162.86957048677334,162.8695704348453,170897.56509841298
43.5,313.7841036696996,313.68997385868965,313.7848105012241,293.93784098883873,294.8683671790032,293.94206650232724,164.57404207974454,164.57404200994873,170449.79446969996
44.0,313.65724475771367,313.73110192741154,313.65783256556574,294.04881900275194,293.89192787231974,294.04854492999044,166.2740178033214,166.2740178158503,170000.28814725892
44.5,313.5305210991954,313.78514504867644,313.53220322672234,294.1546891757869,294.44784413043703,294.1566009641368,167.96948075943888,167.96948075252692,169549.0737181021
45.0,313.4051920198704,313.4254330014914,313.4046967989475,294.2631236466626,293.4010530357371,294.25957658235546,169.66041452680344,169.66041453513185,169096.17869261056
45.5,313.27800263304806,313.8046393050969,313.28137998426786,294.36577483436065,294.9808541509082,294.3697312963278,171.3468023115655,171.3468023167046,168641.6304163704
46.0,313.15507174352126,313.4280912262475,313.1560230704131,294.47586623059095,294.12448686730676,294.47530127690266,173.02862759749337,173.02862758761944,168185.45643624966
46.5,313.0301223734139,312.53439678834343,313.0287348327586,294.58179269624117,294.88223380542007,294.5826980056699,174.70587432662978,174.70587433370255,167727.6842588105
47.0,312.9033175688797,313.92249505162374,312.90745994332934,294.68894294665665,295.04198215606283,294.69159611253116,176.37852714388663,176.37852711633224,167268.34130327802
47.5,312.782529867413,313.2133176088211,312.78441668022043,294.79763705940235,294.5595450327304,294.79766101892557,178.046570530451,178.04657049807133,166807.4548745034
48.0,312.66000695794196,313.14962774784664,312.66220752240594,294.90414802312824,294.8117323916414,294.9047662541695,179.70998951838735,179.70998948103627,166345.0523171305
48.5,312.5383623289451,312.6703816071662,312.5389296511472,295.01067375377033,295.08875231492596,295.0113239855789,181.36876878075898,181.36876877751104,165881.16089225927
49.0,312.41569592390334,313.2518113258576,312.4183269458878,295.11651420275155,295.2270397462295,295.1182351375161,183.02289419864354,183.02289417772823,165415.80797831377
49.5,312.29572558798793,312.74890929924504,312.29673215218673,295.2231733377122,294.82633869171684,295.22182603330936,184.6723509315024,184.67235089157558,164949.0206856312
50.0,312.1747832851908,312.88869014372204,312.17750099273684,295.32619173568423,295.0668373972446,295.3267188887662,186.31712512722356,186.3171251170723,164480.82631893182
50.5,312.05623581457314,310.9068760005006,312.0515457788148,295.4310063031167,295.1885787953462,295.42805660915803,187.95720277517313,187.9572027515772,164011.25193234737
51.0,311.93103483831544,312.21096996979605,311.93081432547274,295.531902998409,294.6682201409173,295.52899980748134,189.5925704411216,189.5925703351372,163540.3246917435
51.5,311.81104550255725,312.25039869304834,311.8125272430905,295.632540926586,295.2746592552097,295.6321942584896,191.2232148819682,191.22321485153313,163068.07160334426
52.0,311.69353876427203,311.6413447698584,311.6906858906075,295.73468031725906,294.6908561986411,295.72951212756243,192.8491238968303,192.84912377266227,162594.5195657689
52.5,311.57249525759335,311.86370156622985,311.57345702399886,295.83184691387555,295.93726562231046,295.83224136174607,194.47028373582046,194.4702837516613,162119.69535279195
53.0,311.45611137589174,312.11844343604173,311.4573947695507,295.9346426980653,295.73095341296056,295.9345387924142,196.0866821151298,196.0866821111469,161643.62599360803
53.5,311.34091778899335,311.176321731032,311.34109609244763,296.0354766171479,296.6851701247465,296.03746318701275,197.69830705258988,197.69830707339005,161166.3383382063
54.0,311.225535262288,311.0536802578469,311.2238093448621,296.13804168837817,295.3970033197019,296.13507274924626,199.30514648925356,199.3051464684739,160687.85898281878
54.5,311.10916048771605,311.0633426308811,311.10814123285843,296.2352999947375,296.1144055166466,296.2343708847819,200.90718914542904,200.9071891443982,160208.21464874267
55.0,310.9944431489423,310.77472665384727,310.9942265566012,296.3335407124274,296.26911758839964,296.3334219583698,202.50442357280374,202.5044235762894,159727.43176060868
55.5,310.88149695309886,311.2472333234361,310.8833080372273,296.4313784436464,296.84807670753287,296.43320704209174,204.09683799341644,204.09683796678746,159245.53685838846
56.0,310.7715613268715,311.03159839168757,310.7722290880905,296.5303059337773,296.5313753473193,296.5307658087652,205.68442184730296,205.68442183131586,158762.5565693007
56.5,310.661481016773,311.2535172054476,310.66225023113304,296.62734199904224,295.9552594516944,296.62639243028394,207.2671650025586,207.26716499088354,158278.51712482705
57.0,310.5525058941177,311.17955104515795,310.5536439739047,296.7234245198657,296.2391821832751,296.7236023352363,208.8450561499997,208.84505615821618,157793.44465923257
57.5,310.44494146848365,311.43930340606437,310.4476081642238,296.819098580881,296.90209805877964,296.820917975403,210.41808643221074,210.4180864288941,157307.36564331412
58.0,310.3399573462428,310.32963779712566,310.33868998950743,296.91550078854107,296.39179190792794,296.9137380520004,211.98624531579154,211.98624537206888,156820.3058089118
58.5,310.23210901744443,310.5822881629428,310.2333668661492,297.0072579699763,296.79618673146825,297.0079296358888,213.54952336173773,213.5495233472571,156332.29134931962
59.0,310.1278668610341,310.96109994047845,310.12969793761675,297.1008465647308,296.6088637974569,297.1012786039578,215.10791142714814,215.10791141807965,155843.3482043539
59.5,310.0252864197335,310.2751837256723,310.0244107153435,297.19371929663816,296.4261000389104,297.19223455378796,216.66140013221798,216.6614001926059,155353.50208086785
60.0,309.9211131383236,308.47351176155024,309.91775773904624,297.2835000253783,297.8943734077362,297.28200488268345,218.20998132206893,218.20998138494983,154862.77881402912
60.5,309.81560965498136,310.5634099615136,309.81859288146444,297.3722362859789,297.799508645402,297.3749228911112,219.75364578261525,219.7536456738493,154371.20387349493
61.0,309.71758007488074,310.3140397120626,309.71925685040986,297.4641711113638,297.21852107448836,297.465119492242,221.29238555322146,221.29238551301682,153878.8030391412
61.5,309.61938377170367,309.9172791532585,309.6219584275417,297.55436114228246,298.06160634775955,297.55677221430255,222.82619235193764,222.82619218354077,153385.6015056775
62.0,309.52325073816087,310.29587142276824,309.52528599667266,297.644427258387,297.4797711689478,297.6456685025147,224.35505930378324,224.35505926814074,152891.62482013777
62.5,309.42773766803674,309.18619286248736,309.4273132893627,297.73249636241513,297.68277595179956,297.73216250152205,225.87897824173226,225.87897824953433,152396.89776358043
63.0,309.33094313955445,309.7563993813464,309.3313665372083,297.8177824319902,297.22358985911706,297.8175307044752,227.39794174819335,227.39794180103078,151901.4457675197
63.5,309.2361696943914,309.9155520682483,309.2387017868336,297.9023976329526,298.4760584009493,297.904742771275,228.91194256925414,228.91194250320717,151405.2938522244
64.0,309.1446921438215,309.5487034351382,309.1457122584028,297.9886708930538,298.08168742087463,297.9896434371874,230.42097482635887,230.42097481681398,150908.46703938342
64.5,309.0528969314697,308.1278802605529,309.05133727405513,298.07260821855215,298.6731556986591,298.07198580941207,231.92503113912696,231.9250310277004,150410.98970055318
65.0,308.95973223831226,308.9146536457562,308.9597663799957,298.15363378939605,298.3111403408037,298.15384810910103,233.42410612683432,233.42410609250518,149912.88688863005
65.5,308.8693625750632,309.28472770983217,308.870581115023,298.2350673067876,298.22628516723853,298.2361270284435,234.9181931330123,234.9181931032853,149414.1827382069
66.0,308.78138406380253,309.37208970448665,308.78230491577034,298.3160748204245,297.82553439256327,298.3164341979132,236.4072869168944,236.40728694668618,148914.9019642152
66.5,308.694308796386,309.4295940877707,308.6960069433948,298.3949756643691,298.40957874700433,298.3962971212911,237.89138163838948,237.89138160301502,148415.06864458497
67.0,308.60921061912387,309.18459922729505,308.609618915321,298.47380305510154,297.7244073227769,298.4736468531366,239.3704724610455,239.37047249926738,147914.70711920282
67.5,308.52402057994624,308.9248766248655,308.52505518426244,298.55083884248194,298.6416279573125,298.55172621502896,240.84455406134126,240.84455404076417,147413.84119781197
68.0,308.44066837158056,308.514373766951,308.44053204143233,298.6272814894399,298.21419561207875,298.62691500072935,242.31362108653994,242.31362112507918,146912.4949903763
68.5,308.35734767307207,309.11688347572317,308.35721209329245,298.7021760360262,297.8835734263508,298.70150970032535,243.77766983329096,243.77766992329592,146410.69239611784
69.0,308.27523414746383,308.2565372268081,308.2748719560684,298.77540617794904,298.72286197888013,298.77506918322376,245.23669474018402,245.2366947464439,145908.45683105467
69.5,308.194101230143,308.15027898988865,308.19400225077663,298.84753720399004,298.6996187843062,298.84738544048804,246.69069271865115,246.69069273573925,145405.8123002753
70.0,308.11443036770595,308.88942035093964,308.1155502903723,298.9192326134,298.57408351198706,298.91997435022176,248.13966034459935,248.13966034128524,144902.78178520658
70.5,308.0371752215638,308.1964885832284,308.0365633692407,298.99093559803964,298.4437391265006,298.9900407968514,249.58359302295173,249.58359311060755,144399.38844872726
71.0,307.95938447451516,308.34237159908673,307.96015407253725,299.0600142797866,299.02877127298626,299.06061008596686,251.02248742083418,251.0224874181964,143895.65571393855
71.5,307.8841690748305,307.4255220783622,307.88282889901495,299.12957219570774,298.6768295841481,299.1282746704535,252.45634005770273,252.45634011927243,143391.60666337106
72.0,307.80803604873233,308.591475587434,307.8092670554355,299.1957725425063,298.79119292599006,299.1966453233074,253.88514919079051,253.88514919633636,142887.26415486383
72.5,307.73565050347736,307.5287447215513,307.7361230210636,299.26371521456224,299.4891700138677,299.264294922465,255.30891121363572,255.30891119093144,142382.65058914336
73.0,307.6636906463942,307.6645242265593,307.6655224902779,299.33002697223884,300.13696687652845,299.33195631932193,256.7276237710589,256.7276237264365,141877.78881415736
73.5,307.5942639439789,307.36294897006934,307.5925899188733,299.3969018424804,298.7361141143521,299.3951992031193,258.14128478727764,258.1412848171045,141372.70123524492
74.0,307.52249995601034,307.1738160621953,307.52241896579415,299.45932467335433,299.47555589688375,299.4592948609594,259.5498922921762,259.54989228315435,140867.4100547768
74.5,307.4534941018633,307.42082875274156,307.45247150227755,299.5225639535828,298.8243490159219,299.5213904957495,260.953443966672,260.95344403231496,140361.937479586
75.0,307.384703642813,308.2115088465888,307.3866000759336,299.58321680214226,299.75595459320436,299.5848406331117,262.3519390889281,262.3519391517342,139856.30562060518
75.5,307.319974025716,306.9423180729014,307.31849223613654,299.64551650291935,299.0543006748852,299.64410650304524,263.74537499005214,263.74537501881963,139350.53609648894
76.0,307.25300233468926,307.09868180749885,307.2515468251956,299.70442202590107,298.95375487014337,299.702949658221,265.13375235447654,265.1337523984098,138844.65107620912
76.5,307.1871917162979,307.70610560483516,307.18703576336503,299.76210464631123,299.16460715785684,299.7617436805035,266.51706812918945,266.5170681844201,138338.67142972833
77.0,307.1238016952615,306.7730392658483,307.123562955964,299.8198386406913,300.25550750969796,299.8197753053278,267.89532282948085,267.89532280512793,137832.61936474853
77.5,307.06144471415934,307.0044078093151,307.0611369072151,299.87680471238576,299.72820614572987,299.87647576605826,269.2685165246578,269.2685165292676,137326.5157290553
78.0,307.0001210405666,307.658263609416,306.9998111529835,299.93253524875814,298.7611472417479,299.9319047617467,270.63664723135633,270.6366473074004,136820.38135013697
78.5,306.93988371423677,307.58527586575303,306.9402761848449,299.98681431306346,299.43591117266834,299.98697602000414,271.99971653360006,271.9997165516503,136314.2378363648
