time,T_h,T_c,mdot,dP_pump,dP_loss
12.4,319.9532908567628,289.1531146883908,48.89702428652055,193914.83807930964,0.23909189840765804
12.5,319.94537334428435,289.1539115861756,49.28485348449537,193857.01626005638,0.24289967829881756
12.600000000000001,319.937340674614,289.1548274113963,49.672567031216126,193799.06133914305,0.24673639154706592
12.700000000000001,319.9291930672223,289.15586199941913,50.06016466042163,193740.97349104355,0.25060200858285264
12.8,319.9209307441611,289.1570151829245,50.4476461061997,193682.75289055184,0.25449649976563654
12.9,319.91255393005326,289.1582867919161,50.8350111029878,193624.39971278075,0.2584198353840893
13.0,319.9040628520818,289.1596766537304,51.22225938557369,193565.91413316116,0.2623719856562992
13.100000000000001,319.89545773997963,289.16118459304585,51.609390689096045,193507.2963274405,0.26635292072997535
13.200000000000001,319.88673882601864,289.1628104318926,51.996404749045084,193448.54647168223,0.2703626106826518
13.3,319.8779063449989,289.16455398966184,52.383301301263224,193389.6647422642,0.27440102552189255
13.4,319.8689605342378,289.16641508311585,52.7700800819457,193330.65131587794,0.27846813518549624
13.5,319.8599016335589,289.1683935263975,53.15674082764119,193271.50636952737,0.2825639095417016
13.600000000000001,319.8507298852811,289.17048913104026,53.54328327525242,193212.2300805278,0.28668831838939257
13.700000000000001,319.8414455342074,289.1727017059781,53.92970716203684,193152.82262650479,0.2908413314583048
13.8,319.83204882761345,289.1750310575558,54.31601222560719,193093.28418539313,0.295022918409231
13.9,319.8225400152363,289.17747698953883,54.70219820393214,193033.61493543565,0.2992330488342277
14.0,319.81291934926315,289.1800393031238,55.088264835336915,192973.8150551822,0.3034716922568218
14.100000000000001,319.8031870843195,289.18271779694874,55.47421185850389,192913.8847234885,0.3077388181322174
14.200000000000001,319.7933434774578,289.1855122671036,55.86003901247323,192853.82411951516,0.31203439584750314
14.3,319.7833887881457,289.18842250714073,56.24574603664347,192793.63342272636,0.31635839472185945
14.4,319.77332327825417,289.19144830808557,56.63133267077213,192733.31281288897,0.32071078400676634
14.5,319.76314721204574,289.19458945844724,57.01679865497634,192672.86247007133,0.32509153288621123
14.600000000000001,319.7528608561625,289.1978457442295,57.40214372973342,192612.2825746422,0.3295006104768974
14.700000000000001,319.74246447961417,289.2012169489416,57.78736763588148,192551.57330726957,0.33393798582845224
14.8,319.7319583537659,289.2047028536091,58.17247011462005,192490.73484891982,0.33840362792363626
14.9,319.7213427523261,289.2083032367852,58.55745090751063,192429.76738085618,0.3428975056785517
15.0,319.71061795133426,289.21201787456164,58.94230975647733,192368.67108463802,0.34741958794285227
15.100000000000001,319.69978422914846,289.2158465405801,59.32704640380743,192307.4461421195,0.351969843499952
15.200000000000001,319.6888418664331,289.21978900604347,59.71166059215198,192246.09273544862,0.35654824106723554
15.3,319.6777911461463,289.22384503972717,60.09615206452639,192184.61104706602,0.361154749296268
15.4,319.6666323535274,289.22801440799077,60.48052056431103,192123.0012597039,0.3657893367730049
15.5,319.65536577608424,289.2322968747894,60.86476583525176,192061.2635563848,0.370451972018003
15.600000000000001,319.6439917035804,289.23669220168557,61.24888762146058,191999.39812042078,0.37514262348663074
15.700000000000001,319.6325104280226,289.2412001478607,61.632885667416176,191937.40513541197,0.3798612595692794
15.8,319.62092224364767,289.24582047012706,62.01675971796448,191875.2847852457,0.3846078485915742
15.9,319.60922744690953,289.2505529229396,62.400509518319275,191813.03725409516,0.3893823588145855
16.0,319.5974263364664,289.255397258408,62.784134814062746,191750.66272641852,0.3941847584350406
16.1,319.5855192131676,289.2603532263085,63.16763535114607,191688.1613869577,0.3990150155855358
16.2,319.5735063800402,289.26542057409625,63.55101087588995,191625.53342073728,0.40387309833474827
16.3,319.56138814227626,289.2705990469173,63.93426113498523,191562.77901306323,0.40875897468764827
16.400000000000002,319.54916480721903,289.2758883876211,64.3173858754934,191499.89834952212,0.4136726125857118
16.5,319.53683668434996,289.28128833677243,64.70038484484722,191436.8916159796,0.4186139799071336
16.6,319.524404085275,289.28679863266433,65.08325779085122,191373.75899857967,0.42358304446703965
16.7,319.5118673237114,289.29241901133025,65.46600446168229,191310.50068374327,0.4285797740177006
16.8,319.49922671547375,289.29814920655656,65.84862460589022,191247.11685816722,0.4336041362487451
16.900000000000002,319.4864825784608,289.3039889498954,66.23111797239828,191183.60770882329,0.4386560987873738
17.0,319.4736352326415,289.30993797067737,66.61348431050374,191119.97342295677,0.4437356291985728
17.1,319.46068500004134,289.31599599602396,66.99572336987839,191056.21418808555,0.448842694985327
17.2,319.44763220472834,289.32216275086074,67.37783490056917,190992.3301919989,0.4539772635888357
17.3,319.4344771727995,289.32843795793013,67.75981865299865,190928.3216227565,0.45913930238872636
17.400000000000002,319.4212202323668,289.3348213378044,68.14167437796556,190864.1886686871,0.46432877870326883
17.5,319.4078617135429,289.3413126088986,68.52340182664537,190799.93151838752,0.4695456597895906
17.6,319.3944019484274,289.3479114874839,68.90500075059083,190735.55036072148,0.47478991284389227
17.7,319.3808412710926,289.35461768770034,69.28647090173244,190671.04538481846,0.48006150500166167
17.8,319.36718001756947,289.36143092157056,69.66781203237908,190606.41678007264,0.48536040333789027
17.900000000000002,319.3534185258332,289.36835089901274,70.04902389521841,190541.66473614174,0.490686574867288
18.0,319.33955713578916,289.37537732785404,70.43010624331754,190476.78944294577,0.49603998654449966
18.1,319.32559618925836,289.382509913844,70.81105883012346,190411.79109066605,0.5014206052643205
18.2,319.3115360299632,289.3897483606681,71.19188140946358,190346.66986974407,0.5068283978619126
18.3,319.2973770035129,289.39709236996123,71.57257373554627,190281.42597088026,0.5122633311130208
18.400000000000002,319.28311945738926,289.40454164132126,71.95313556296136,190216.05958503293,0.5177253717341895
18.5,319.26876374093183,289.41209587232277,72.33356664668068,190150.57090341704,0.5232144863829796
18.6,319.25431020532346,289.4197547585307,72.71386674205854,190084.96011750321,0.5287306416581847
18.7,319.23975920357566,289.4275179935141,73.09403560483227,190019.22741901653,0.5342738041000488
18.8,319.22511109051385,289.43538526885993,73.4740729911227,189953.37299993532,0.5398439401904825
18.900000000000002,319.2103662227627,289.44335627418707,73.85397865743468,189887.39705249012,0.5454410163532818
19.0,319.19552495873114,289.4514306971601,74.23375236065763,189821.29976916252,0.5510649989543442
19.1,319.1805876585979,289.45960822350344,74.61339385806596,189755.081342684,0.5567158543018875
19.200000000000003,319.1655546842964,289.46788853701514,74.99290290731962,189688.7419660347,0.5623935486466668
19.3,319.1504263994997,289.47627131958126,75.37227926646459,189622.2818324426,0.5680980481821928
19.400000000000002,319.13520316960575,289.4847562511897,75.75152269393338,189555.7011353819,0.5738293190449504
19.5,319.11988536172237,289.49334300994474,76.13063294854551,189489.00006857238,0.5795873273146164
19.6,319.10447334465204,289.5020312720809,76.509609789508,189422.1788259778,0.5853720390142779
19.700000000000003,319.088967488877,289.51082071197754,76.88845297641588,189355.23760180516,0.5911834201106516
19.8,319.073368166544,289.519711002173,77.26716226925265,189288.17659050322,0.5970214365143021
19.900000000000002,319.05767575144915,289.528701813379,77.64573742839079,189220.9959867616,0.6028860540798606
20.0,319.04189061902275,289.53779281449516,78.0241782145922,189153.69598550958,0.6087772386062443
20.1,319.02601314631397,289.5469836726234,78.40248438900873,189086.27678191476,0.6146949558368758
20.200000000000003,319.0100437119757,289.5562740530825,78.78065571318265,189018.73857138222,0.6206391714599019
20.3,318.993982696249,289.56566361942254,79.15869194904708,188951.0815495532,0.6266098511084133
20.400000000000002,318.97783048094806,289.57515203343957,79.53659285892648,188883.30591230403,0.6326069603606636
20.5,318.9615874494445,289.5847389551903,79.91435820553717,188815.41185574484,0.6386304647402906
20.6,318.9452539866522,289.5944240430067,80.29198775198773,188747.39957621854,0.6446803297165349
20.700000000000003,318.9288304790116,289.6042069535108,80.66948126177951,188679.26927029976,0.6507565207044596
20.8,318.9123173144745,289.6140873416294,81.04683849880706,188611.02113479344,0.6568590030651715
20.900000000000002,318.8957148824882,289.6240648606087,81.42405922735864,188542.65536673393,0.6629877421060407
21.0,318.8790235739804,289.6341391620296,81.80114321211663,188474.17216338372,0.6691427030809215
21.1,318.86224378134324,289.64430989582206,82.17809021815799,188405.57172223233,0.6753238511903714
21.200000000000003,318.8453758984178,289.6545767102802,82.55490001095475,188336.85424099513,0.6815311515818737
21.3,318.8284203204785,289.6649392520774,82.93157235637445,188268.01991761226,0.687764569350057
21.400000000000002,318.81137744421744,289.675397166281,83.30810702068054,188199.06895024737,0.6940240695369162
21.5,318.7942476677288,289.6859500963676,83.6845037705329,188130.00153728653,0.7003096171320335
21.6,318.77703139049305,289.6965976842378,84.06076237298824,188060.8178773372,0.7066211770727996
21.700000000000003,318.75972901336104,289.70733957023145,84.43688259550056,187991.51816922677,0.7129587142446346
21.8,318.74234093853863,289.71817539314276,84.81286420592158,187922.1026120018,0.7193221934812095
21.900000000000002,318.72486756957056,289.72910479023534,85.18870697250121,187852.57140492654,0.7257115795646677
22.0,318.7073093113249,289.7401273972574,85.5644106638879,187782.92474748197,0.7321268372258454
22.1,318.689666569977,289.751242848457,85.93997504912919,187713.1628393646,0.7385679311444948
22.200000000000003,318.671939752994,289.76245077659723,86.31539989767205,187643.28588048526,0.7450348259495045
22.3,318.65412926911847,289.7737508129713,86.69068497936337,187573.29407096806,0.7515274862191217
22.400000000000002,318.63623552835304,289.7851425874181,87.06583006445034,187503.1876111491,0.7580458764811745
22.5,318.6182589419442,289.79662572833723,87.44083492358088,187432.96670157544,0.7645899612132921
22.6,318.60019992236647,289.8081998627045,87.81569932780411,187362.63154300395,0.7711597048431296
22.700000000000003,318.5820588833065,289.81986461608716,88.19042304857071,187292.18233639997,0.7777550717485872
22.8,318.56383623964706,289.8316196126593,88.56500585773337,187221.61928293647,0.7843760262580346
22.900000000000002,318.54553240745116,289.8434644752173,88.93944752754719,187150.9425839926,0.7910225326505319
23.0,318.5271478039461,289.855398825195,89.31374783067011,187080.15244115272,0.797694555156053
23.1,318.50868284750743,289.8674222826794,89.68790654016331,187009.24905620512,0.8043920579557069
23.200000000000003,318.49013795764296,289.879534466426,90.0619234294916,186938.23263114103,0.8111150051819608
23.3,318.47151355497687,289.8917349938742,90.43579827252387,186867.1033681533,0.8178633609188631
23.400000000000002,318.4528100612335,289.9040234811628,90.80953084353345,186795.8614696353,0.8246370892022653
23.5,318.43402789922146,289.9163995431457,91.18312091719855,186724.5071381799,0.8314361540200452
23.6,318.41516749281766,289.928862793407,91.5565682686026,186653.0405765781,0.8382605193123289
23.700000000000003,318.3962292669512,289.9414128442769,91.92987267323473,186581.46198781795,0.845110148971715
23.8,318.37721364758727,289.954049306847,92.30303390699007,186509.77157508352,0.8519850068434958
23.900000000000002,318.35812106171124,289.9667717909861,92.67605174617022,186437.96954175355,0.858885056725882
24.0,318.3389519373125,289.9795799053554,93.04892596748361,186366.0560914005,0.8658102623702246
24.1,318.3197067033685,289.99247325742454,93.42165634804589,186294.03142778922,0.8727605874812382
24.200000000000003,318.3003857898286,290.00545145348667,93.7942426653803,186221.89575487585,0.8797359957172246
24.3,318.28098962759805,290.0185140986745,94.16668469741805,186149.64927680674,0.8867364506902947
24.400000000000002,318.26151864852187,290.0316607969756,94.53898222249876,186077.29219791715,0.8937619159665937
24.5,318.241973285369,290.0448911512482,94.91113501937076,186004.82472273032,0.9008123550665227
24.6,318.222353971816,290.0582047632367,95.28314286719151,185932.24705595602,0.9078877314649629
24.700000000000003,318.2026611424311,290.0716012335874,95.65500554552797,185859.55940248971,0.9149880085914986
24.8,318.18289523265815,290.08508016186397,96.02672283435693,185786.7619674111,0.9221131498306406
24.900000000000002,318.16305667880044,290.09864114656324,96.39829451406546,185713.8549559832,0.9292631185220503
