time,T_h_model,T_h_meas,T_h_assim,T_c_model,T_c_meas,T_c_assim,mdot_model,mdot_assim,dP_pump_mean
73.0,308.25484361329364,308.2494576901032,308.25670950010846,300.40331875105096,301.2091143060893,300.4052519786293,256.7276237795711,256.7276237356446,141877.78881112215
73.5,308.1916394842038,307.9541359798999,308.1899061605602,300.4712892641161,299.80940977365947,300.4695539614637,258.14128479645285,258.14128482000336,141372.70123196018
74.0,308.12597336447607,307.77113230388227,308.12587811104953,300.53472592454034,300.54991065522813,300.534679448539,259.5498922950647,259.5498922854967,140867.4100537386
74.5,308.0630776570038,308.02428789799694,308.0620123186386,300.59895834895366,299.8997336035015,300.597768272391,260.9534439690059,260.9534440340929,140361.93747874384
75.0,308.0003355948026,308.82104966294986,308.0022518132034,300.66067073757307,300.8323323698459,300.66232702279416,262.35193909069955,262.3519391592301,139856.30561996342
75.5,307.9416839238145,307.5579698101712,307.94015822021754,300.7240973663622,300.1317870645677,300.72264988283086,263.7453749975209,263.7453750210044,139350.53609377277
76.0,307.8806932837728,307.72034779157985,307.87919015062573,300.7839439776901,300.032298249929,300.7824422339417,265.1337523566535,265.1337523971155,138844.6510754144
76.5,307.8208250660908,308.3337489302653,307.8206384880102,300.84259925659643,300.24409973357757,300.8422355498488,266.5170681278998,266.5170681866796,138338.67143020092
77.0,307.76335959913814,307.4066419904935,307.7631134698279,300.9013411466775,301.33599937904324,300.9012511161638,267.895322831732,267.89532280377324,137832.6193639204
77.5,307.7069147140279,307.643958323179,307.70658327382966,300.959302493291,300.80968195656584,300.9589584545643,269.2685165233081,269.26851652765856,137326.5157295537
78.0,307.6514514132849,308.3037099760306,307.65109060696955,301.01603716314503,299.84362993025394,301.01540484077367,270.63664722975335,270.6366473097886,136820.38135073113
78.5,307.5970119052648,308.23655531973907,307.5973814514297,301.0713636981968,300.5194112516953,301.0715312690987,271.99971653597936,271.9997165600178,136314.23783547964
79.0,307.5443442671481,307.40253969062616,307.545300390113,301.12703294834324,301.84603474081104,301.1280301367955,273.3577234350917,273.357723399498,135808.10543963313
79.5,307.49330415648257,307.5925784190264,307.4932445678162,301.18261789022233,301.0024839761001,301.18254962437754,274.71066861677906,274.71066862147984,135302.00518897187
